id,title,site,url,added,last_seen,author_id,id,author,gender
15509,"Presidente: juegue a las bolitas, no con Twitter",lanacion,/opinion/presidente-juegue-bolitas-no-twitter-nid2353711,2020-04-13T16:30:13-03:00,2020-04-14T03:30:12-03:00,148,148,"Pablo Sirvén",M
15510,"En coronavirus, ¿el silencio o la crítica?",lanacion,/opinion/en-coronavirus-el-silencio-critica-nid2353742,2020-04-13T17:30:13-03:00,2020-04-14T03:30:12-03:00,2586,2586,"Juan Gowland",M
15511,"¿Y el impuesto
a la herencia?",pagina12,https://www.pagina12.com.ar/259482-y-el-impuesto-a-la-herencia,2020-04-13T21:30:20-03:00,2020-04-15T23:30:15-03:00,499,499,"Sergio Santesteban",M
15512,"No es una joda para Tinelli",clarin,/opinion/joda-tinelli_0_PFJK7-UnY.html,2020-04-13T22:30:04-03:00,2020-04-15T04:30:04-03:00,108,108,"Gonzalo Abascal",M
15513,"Cinco años de soledad",pagina12,https://www.pagina12.com.ar/259238-cinco-anos-de-soledad,2020-04-14T01:30:15-03:00,2020-04-15T00:30:18-03:00,65,65,"Eric Nepomuceno",M
15514,"Alberto Fernández lleva al kirchnerismo a su lado más oscuro",lanacion,/opinion/columnistas/alberto-fernandez-lleva-al-kirchnerismo-su-lado-nid2353957,2020-04-14T04:30:11-03:00,2020-04-14T20:30:11-03:00,28,28,"Daniel Bilotta",M
15515,"La imagen de Alberto Fernández, en un subibaja",lanacion,/opinion/la-imagen-alberto-fernandez-subibaja-nid2353909,2020-04-14T04:30:11-03:00,2020-04-14T16:30:13-03:00,131,131,"Fernando Laborda",M
15516,"¿Cómo invertir en las empresas correctas?",lanacion,/opinion/coronavirus-como-invertir-empresas-correctas-nid2353926,2020-04-14T04:30:11-03:00,2020-04-14T11:30:12-03:00,172,172,"Nicolás Litvinoff",M
15517,"Sabiduría funeraria en tiempos del coronavirus",lanacion,/opinion/sabiduria-funeraria-tiempos-del-coronavirus-nid2353798,2020-04-14T04:30:11-03:00,2020-04-14T15:30:10-03:00,263,263,"Diana Cohen Agrest",F
15518,"La salida de la cuarentena: otro plan que no ...",clarin,/opinion/salida-cuarentena-plan-sabemos_0_UzNJ3uxRt.html,2020-04-14T05:30:05-03:00,2020-04-15T04:30:04-03:00,351,351,"Pablo Vaca",M
15519,"El día después en las escuelas",clarin,/opinion/dia-despues-escuelas_0_S-wWYCg3y.html,2020-04-14T05:30:05-03:00,2020-04-15T04:30:04-03:00,848,848,"Ricardo Braginski",M
15520,"El mundo en crisis: ¿cuál es el ritmo de ...",clarin,/opinion/mundo-crisis-ritmo-contagio-_0_CQcuHjQwi.html,2020-04-14T05:30:05-03:00,2020-04-15T04:30:04-03:00,1667,1667,"Esteban Actis",M
15521,"La lucha contra el virus y las guerras, con ...",clarin,/opinion/lucha-virus-guerras-prioridades-distintas_0_V_WABrouj.html,2020-04-14T05:30:05-03:00,2020-04-15T04:30:04-03:00,298,298,"Roberto García Moritán",M
15522,"Las Américas, ante desafíos mayores",clarin,/opinion/americas-desafios-mayores_0_lAzLNZWWa.html,2020-04-14T11:30:05-03:00,2020-04-15T04:30:04-03:00,549,549,"Ricardo de Titto",M
15523,"La cooperación mundial es esencial para ...",clarin,/opinion/cooperacion-mundial-esencial-luchar-covid-19_0_ED5dDZmbh.html,2020-04-14T11:30:05-03:00,2020-04-15T04:30:04-03:00,2587,2587,"Roberto Azevêdo",M
15524,"El falso dilema entre vida y economía",lanacion,/politica/el-falso-dilema-vida-economia-nid2353907,2020-04-14T12:30:12-03:00,2020-04-14T17:30:13-03:00,5,5,"Carlos Pagni",M
15525,"El Presidente no es consciente de su enorme poder",lanacion,/politica/el-presidente-no-es-consciente-su-enorme-nid2353873,2020-04-14T12:30:12-03:00,2020-04-14T20:30:11-03:00,7,7,"Luis Majul",M
15526,"Capitalismo e interrogantes",pagina12,https://www.pagina12.com.ar/259583-capitalismo-e-interrogantes,2020-04-14T13:30:16-03:00,2020-04-17T16:30:17-03:00,81,81,"Jorge Alemán",M
15527,"América Latina y el empleo en la era del ...",clarin,/opinion/america-latina-empleo-covid-19-futuro-adelanto_0_kvquz_80o.html,2020-04-14T14:30:05-03:00,2020-04-15T04:30:04-03:00,2432,2432,"Ana Basco",F
15528,"Coronavirus en la Argentina: los hijos de la pandemia",lanacion,/sociedad/coronavirus-argentina-hijos-pandemia-nid2354149,2020-04-14T17:30:13-03:00,2020-04-15T03:30:12-03:00,360,360,"Luciano Román",M
15529,"Coronavirus: cuando los aplausos se acallen…",lanacion,/opinion/coronavirus-cuando-aplausos-se-acallen-nid2354177,2020-04-14T17:30:13-03:00,2020-04-15T03:30:12-03:00,2588,2588,"Oscar Mendiz",M
15530,"Coronavirus: Los problemas del estado de emergencia en América Latina",lanacion,/opinion/coronavirus-los-problemas-del-estado-emergencia-america-nid2348990,2020-04-14T18:30:13-03:00,2020-04-15T03:30:12-03:00,540,540,"Roberto Gargarella",M
15531,"Parlamentarismo verde oliva",pagina12,https://www.pagina12.com.ar/259685-parlamentarismo-verde-oliva,2020-04-14T20:30:15-03:00,2020-04-17T00:30:16-03:00,123,123,"Emir Sader",M
15532,"",lanacion,/politica/la-pandemia-economica-nid2354203,2020-04-14T21:30:12-03:00,2020-04-15T03:30:12-03:00,2589,2589,"Por Tato Young",M
15533,"Las lenguas como puentes del derecho a la comunicación",pagina12,https://www.pagina12.com.ar/259724-las-lenguas-como-puentes-del-derecho-a-la-comunicacion,2020-04-14T22:30:17-03:00,2020-04-14T23:30:16-03:00,2590,2590,"Melisa Sotelo",F
15534,"Homo desplazado",pagina12,https://www.pagina12.com.ar/259445-homo-desplazado,2020-04-15T01:30:16-03:00,2020-04-15T11:30:18-03:00,861,861,"Rodrigo Fresán",M
15535,"El turismo es incluido en las políticas de asistencia al trabajo y la producción",pagina12,https://www.pagina12.com.ar/259686-el-turismo-es-incluido-en-las-politicas-de-asistencia-al-tra,2020-04-15T01:30:16-03:00,2020-04-15T11:30:18-03:00,542,542,"Florencia Casamiquela",F
15536,"El virus de las noticias falsas",lanacion,/opinion/columnistas/el-virus-noticias-falsas-nid2354272,2020-04-15T04:30:12-03:00,2020-04-15T11:30:13-03:00,435,435,"Andrés Oppenheimer",M
15537,"Ser líder en tiempos de coronavirus",lanacion,/opinion/ser-lider-tiempos-coronavirus-nid2354340,2020-04-15T04:30:12-03:00,2020-04-16T02:30:14-03:00,122,122,"Pablo Mendelevich",M
15538,"La pandemia pone en peligro la vida y la economía a la vez",lanacion,/opinion/columnistas/la-pandemia-pone-peligro-vida-economia-vez-nid2354279,2020-04-15T04:30:12-03:00,2020-04-15T10:30:13-03:00,448,448,"Alieto A. Guadagni",M
15539,"Pandemia: los conflictos del día después",lanacion,/opinion/pandemia-conflictos-del-dia-despues-nid2354082,2020-04-15T04:30:12-03:00,2020-04-15T11:30:13-03:00,177,177,"Juan Gabriel Tokatlian",M
15540,"Hablar de economía no es estar a favor del virus",clarin,/opinion/hablar-economia-favor-virus_0_vMHl0Jtuu.html,2020-04-15T05:30:05-03:00,2020-04-16T03:30:05-03:00,1,1,"Ricardo Roa",M
15541,"El dólar trepa en una economía sin tasas de ...",clarin,/opinion/dolar-trepa-economia-tasas-interes-ahorro_0_84KiZ0Sj3.html,2020-04-15T05:30:05-03:00,2020-04-16T03:30:05-03:00,102,102,"Daniel Fernández Canedo",M
15542,"Cero en conducta",clarin,/opinion/cero-conducta_0_f0vKpYwgD.html,2020-04-15T05:30:05-03:00,2020-04-16T03:30:05-03:00,285,285,"Alberto Amato",M
15543,"El fin de un mundo",clarin,/opinion/fin-mundo_0_Ss_XHyVc0.html,2020-04-15T05:30:05-03:00,2020-04-16T03:30:05-03:00,833,833,"Manuel Castells",M
15544,"La política económica en cuarentena",clarin,/opinion/politica-economica-cuarentena_0_bNhvp0Fjr.html,2020-04-15T05:30:05-03:00,2020-04-16T03:30:05-03:00,2591,2591,"Martín Rapetti",M
15545,"La ausencia del Consejo de Seguridad de las ...",clarin,/opinion/ausencia-consejo-seguridad-naciones-unidas_0_0XiPREUyg.html,2020-04-15T05:30:05-03:00,2020-04-16T03:30:05-03:00,1946,1946,"Ricardo Arredondo",M
15546,"La cuarentena como oportunidad",clarin,/opinion/cuarentena-oportunidad_0_gOTI69j54.html,2020-04-15T09:30:06-03:00,2020-04-16T03:30:05-03:00,1181,1181,"Guillermo Marcó",M
15547,"Errores y aciertos en la gestión de la crisis",lanacion,/politica/149-errores-y-aciertos-en-la-gestion-de-la-crisis-nid2354310,2020-04-15T11:30:13-03:00,2020-04-15T20:30:15-03:00,93,93,"Joaquín Morales Solá",M
15548,"",lanacion,/politica/el-sospechoso-silencio-cristina-kirchner-nid2354278,2020-04-15T12:30:12-03:00,2020-04-15T22:30:12-03:00,7,7,"Luis Majul",M
15549,"",lanacion,/economia/los-cisnes-negros-economia-pandemia-nid2354298,2020-04-15T12:30:12-03:00,2020-04-15T20:30:15-03:00,94,94,"José Del Rio",M
15550,"El turismo es incluido en las políticas de asistencia al trabajo y la producción",pagina12,https://www.pagina12.com.ar/259686-el-turismo-es-incluido-en-las-politicas-de-asistencia-al-tra,2020-04-15T12:30:16-03:00,2020-04-15T23:30:15-03:00,832,832,"María Florencia Casamiquela",F
15551,"El Barcelona se rompió en dos",pagina12,https://www.pagina12.com.ar/259855-el-barcelona-se-rompio-en-dos,2020-04-15T15:30:17-03:00,2020-04-16T17:30:17-03:00,2091,2091,"José Luis Lanao",M
15552,"Los remixes del coronavirus",pagina12,https://www.pagina12.com.ar/259901-los-remixes-del-coronavirus,2020-04-15T17:30:16-03:00,2020-04-17T00:30:16-03:00,261,261,"Eduardo Fabregat",M
15553,"El federalismo como respuesta al coronavirus",pagina12,https://www.pagina12.com.ar/259885-el-federalismo-como-respuesta-al-coronavirus,2020-04-15T17:30:16-03:00,2020-04-15T17:30:16-03:00,2592,2592,"Matías Bianchi",M
15554,"Vistazos sobre la cuarentena administrada",pagina12,https://www.pagina12.com.ar/259930-vistazos-sobre-la-cuarentena-administrada,2020-04-15T18:30:15-03:00,2020-04-15T21:30:17-03:00,66,66,"Mario Wainfeld",M
15555,"¿Es sostenible la cuarentena?",lanacion,/politica/es-sostenible-cuarentena-nid2354594,2020-04-15T21:30:13-03:00,2020-04-16T02:30:14-03:00,2458,2458,"Tato Young",M
15556,"Coronavirus: expertos en economía y tecnología para afrontar la crisis",lanacion,/opinion/coronavirus-convocar-expertos-economia-tecnologia-afrontar-crisis-nid2354606,2020-04-15T22:30:12-03:00,2020-04-16T02:30:14-03:00,868,868,"Martín Lousteau",M
15557,"Trump, Bolsonaro y Johnson: el eje viral",pagina12,https://www.pagina12.com.ar/259706-trump-bolsonaro-y-johnson-el-eje-viral,2020-04-16T00:30:19-03:00,2020-04-17T00:30:16-03:00,120,120,"Eduardo Febbro",M
15558,"Y sobre los baños públicos, ¿nadie va a decir nada?",lanacion,/opinion/columnistas/y-banos-publicos-nadie-va-decir-nada-nid2354732,2020-04-16T03:30:12-03:00,2020-04-16T10:30:15-03:00,449,449,"José Claudio Escribano",M
15559,"La Constitución está por encima de cualquier emergencia",lanacion,/opinion/coronavirus-constitucion-esta-encima-cualquier-emergencia-nid2354697,2020-04-16T03:30:12-03:00,2020-04-16T10:30:15-03:00,2593,2593,"Diego Isabella",M
15560,"¿Llegó la hora del “pensamiento único” antiliberal?",lanacion,/opinion/columnistas/llego-hora-del-pensamiento-unico-antiliberal-nid2354728,2020-04-16T03:30:12-03:00,2020-04-17T02:30:12-03:00,181,181,"Loris Zanatta",M
15561,"Lo que le dicen al Presidente cuando está por decidir",lanacion,/economia/lo-que-le-dicen-al-presidente-cuando-esta-por-decidir-nid2354705,2020-04-16T03:30:12-03:00,2020-04-16T16:30:12-03:00,149,149,"Juan Carlos de Pablo",M
15562,"Pandemia, política, economía y futuro",clarin,/opinion/pandemia-politica-economia-futuro_0_aLu5RQ11y.html,2020-04-16T04:30:04-03:00,2020-04-17T05:30:05-03:00,37,37,"Ricardo Kirschbaum",M
15563,"Un ""tómelo o déjelo"" para empezar a hablar",clarin,/economia/propuesta-deuda-argentina-tomelo-dejelo-empezar-hablar_0_4W_KcuEBY.html,2020-04-16T04:30:04-03:00,2020-04-17T05:30:05-03:00,102,102,"Daniel Fernández Canedo",M
15564,"Coronavirus: el balcón como nuevo escenario",clarin,/opinion/coronavirus-balcon-nuevo-escenario_0_3yubHPviw.html,2020-04-16T04:30:04-03:00,2020-04-17T05:30:05-03:00,336,336,"Raquel Garzón",F
15565,"La agenda internacional de la pos-pandemia",clarin,/opinion/agenda-internacional-pos-pandemia_0_E4JbvjM1s.html,2020-04-16T04:30:04-03:00,2020-04-17T05:30:05-03:00,284,284,"Carlos Pérez Llana",M
15566,"La Ilustración, contra el Coronavirus",clarin,/opinion/ilustracion-coronavirus_0_e_HJLkl2k.html,2020-04-16T04:30:04-03:00,2020-04-17T05:30:05-03:00,322,322,"Roberto Saba",M
15567,"La campaña de la esperanza",clarin,/opinion/campana-esperanza_0_VkcIkQmBg.html,2020-04-16T04:30:04-03:00,2020-04-17T05:30:05-03:00,710,710,"Norma Cadoppi",F
15568,"Pusilánime",lanacion,/opinion/miradas/pusilanime-nid2354595,2020-04-16T10:30:15-03:00,2020-04-16T14:30:11-03:00,148,148,"Pablo Sirvén",M
15569,"Ahora sería un milagro zafar del default",lanacion,/economia/coronavirus-ahora-seria-milagro-zafar-del-default-nid2354644,2020-04-16T11:30:12-03:00,2020-04-16T11:30:12-03:00,1856,1856,"Willy Kohan",M
15570,"Cristina Kirchner y la Corte: un planteo prematuro en el lugar equivocado",lanacion,/politica/cristina-kirchner-corte-un-planteo-prematuro-lugar-nid2354802,2020-04-16T11:30:12-03:00,2020-04-16T21:30:13-03:00,1768,1768,"Alejandro Carrió",M
15571,"¿Llegó la hora del “pensamiento único” antiliberal?",lanacion,/opinion/columnistas/llego-hora-del-pensamiento-unico-antiliberal-nid2354728,2020-04-16T12:30:11-03:00,2020-04-16T12:30:11-03:00,2594,2594,"Por Loris Zanatta",M
15572,"Lucho se fue a dar una vuelta",pagina12,https://www.pagina12.com.ar/260103-lucho-se-fue-a-dar-una-vuelta,2020-04-16T14:30:16-03:00,2020-04-18T00:30:17-03:00,82,82,"Mempo Giardinelli",M
15573,"¿Por qué buscar obstáculos donde no los hay?",lanacion,/politica/por-que-buscar-obstaculos-donde-no-hay-nid2354807,2020-04-16T15:30:12-03:00,2020-04-17T02:30:12-03:00,627,627,"Eduardo Duhalde",M
15574,"",lanacion,/politica/el-mensaje-que-esconde-el-plumerillo-nid2354714,2020-04-16T17:30:12-03:00,2020-04-17T02:30:12-03:00,5,5,"Carlos Pagni",M
15575,"Los Redondos en River, 20 años después",pagina12,https://www.pagina12.com.ar/260139-los-redondos-en-river-20-anos-despues,2020-04-16T17:30:17-03:00,2020-04-21T00:30:18-03:00,261,261,"Eduardo Fabregat",M
15576,"Canje de deuda: el mérito de la propuesta",pagina12,https://www.pagina12.com.ar/260166-canje-de-deuda-el-merito-de-la-propuesta-de-guzman,2020-04-16T19:30:19-03:00,2020-04-16T21:30:18-03:00,262,262,"Raúl Dellatorre",M
15577,"",lanacion,/economia/analisis-luis-nid2355037,2020-04-16T22:30:13-03:00,2020-04-17T10:30:12-03:00,305,305,"Luis Cortina",M
15578,"Canje de deuda: Sin miedo a los bonistas ni al default",pagina12,https://www.pagina12.com.ar/260166-canje-de-deuda-sin-miedo-a-los-bonistas-ni-al-default,2020-04-16T22:30:18-03:00,2020-04-17T20:30:20-03:00,262,262,"Raúl Dellatorre",M
15579,"Federico Kaski, el militante eterno",pagina12,https://www.pagina12.com.ar/260204-federico-kaski-el-militante-eterno,2020-04-17T01:30:15-03:00,2020-04-18T00:30:17-03:00,2595,2595,"Nicolás Kreplak",M
15580,"George Steiner o el arte de cantilar",pagina12,https://www.pagina12.com.ar/259956-george-steiner-o-el-arte-de-cantilar,2020-04-17T01:30:15-03:00,2020-04-18T00:30:17-03:00,971,971,"Daniel Goldman",M
15581,"Sin miedo a los bonistas ni al default",pagina12,https://www.pagina12.com.ar/260201-sin-miedo-a-los-bonistas-ni-al-default,2020-04-17T01:30:15-03:00,2020-04-17T09:30:16-03:00,262,262,"Raúl Dellatorre",M
15582,"Sentar las bases de un país próspero, justo y democrático",lanacion,/opinion/sentar-bases-pais-prospero-justo-democratico-nid2355155,2020-04-17T03:30:12-03:00,2020-04-17T12:30:15-03:00,16,16,"Sergio Berensztein",M
15583,"La experiencia de educar en casa",lanacion,/opinion/la-experiencia-educar-casa-nid2355074,2020-04-17T03:30:12-03:00,2020-04-17T07:30:16-03:00,716,716,"Mariángeles Castro Sánchez",F
15584,"El problema no son las compras, son las ventas al Estado",lanacion,/opinion/el-problema-no-son-compras-son-ventas-nid2355181,2020-04-17T03:30:12-03:00,2020-04-17T07:30:16-03:00,2347,2347,"Enrique Szewach",M
15585,"Una escenificación sin detalles",lanacion,/economia/una-escenificacion-sin-detallesdalpoyeto-dhjase-ghfsdkfhg-1x5-cpo-20-dfgdfgla-sadfjh-ksajdhf-sadfg-jhfsjhsda-nid2355162,2020-04-17T03:30:12-03:00,2020-04-17T16:30:12-03:00,96,96,"Claudio Jacquelin",M
15586,"Coronavirus en Argentina: un barbijo político ...",clarin,/opinion/coronavirus-argentina-barbijo-politico-esquivar-default_0_-8XNuPz9B.html,2020-04-17T06:30:05-03:00,2020-04-18T06:30:04-03:00,73,73,"Fernando Gonzalez",M
15587,"Las últimas negociaciones de Guzmán con los ...",clarin,/opinion/ultimas-negociaciones-guzman-bonistas-anuncio_0_R0xnAk3Cs.html,2020-04-17T06:30:05-03:00,2020-04-18T06:30:04-03:00,38,38,"Marcelo Bonelli",M
15588,"El patriarcado pandémico",clarin,/opinion/patriarcado-pandemico_0_93NzEb8SW.html,2020-04-17T06:30:05-03:00,2020-04-19T02:30:05-03:00,1729,1729,"Mariana Iglesias",F
15589,"¿Fin de la sociedad narcisista?",clarin,/opinion/fin-sociedad-narcisista_0_sqFRjlzYe.html,2020-04-17T06:30:05-03:00,2020-04-18T06:30:04-03:00,791,791,"Ernesto Fernández Nuñez",M
15590,"La cuarentena no reemplaza a la República",clarin,/opinion/cuarentena-reemplaza-republica_0_m_c_BIwYD.html,2020-04-17T06:30:05-03:00,2020-04-18T06:30:04-03:00,384,384,"Patricia Pérez",F
15591,"El peligro de enamorarnos del default",lanacion,/opinion/el-peligro-enamorarnos-del-default-nid2355176,2020-04-17T08:30:11-03:00,2020-04-17T11:30:12-03:00,131,131,"Fernando Laborda",M
15592,"Default, privilegios y doble discurso",lanacion,/opinion/default-privilegios-doble-discurso-nid2355177,2020-04-17T11:30:12-03:00,2020-04-18T03:30:13-03:00,6,6,"Laura Di Marco",F
15593,"El US Open y las reprogramaciones del circuito del tenis",pagina12,https://www.pagina12.com.ar/260304-el-us-open-y-las-reprogramaciones-del-circuito-del-tenis,2020-04-17T11:30:17-03:00,2020-04-17T16:30:17-03:00,2596,2596,"Juan José Moro",M
15594,"",lanacion,/opinion/alberto-fernandez-pais-contagiados-riesgos-oportunidades-nid2355208,2020-04-17T12:30:15-03:00,2020-04-17T16:30:12-03:00,78,78,"Sergio Suppo",M
15595,"La inestabilidad no da margen para regatear",lanacion,/economia/la-inestabilidad-no-da-margen-para-regatear-nid2355163,2020-04-17T13:30:12-03:00,2020-04-17T14:30:12-03:00,742,742,"Marina Dal Poggetto",F
15596,"Es un abuso y una falta de respeto a nuestra ...",clarin,/opinion/abuso-falta-respeto-dignidad_0_mvS_Wvmt1.html,2020-04-17T15:30:05-03:00,2020-04-19T02:30:05-03:00,2076,2076,"Graciela Fernández Meijide",F
15597,"",lanacion,/economia/una-propuesta-agresiva-nid2355154,2020-04-17T15:30:12-03:00,2020-04-18T03:30:13-03:00,2598,2598,"Miguel A. Kiguel",M
15598,"La salida está en la cooperación política y la unidad nacional",lanacion,/politica/la-salida-esta-cooperacion-politica-unidad-nacional-nid2355399,2020-04-17T16:30:12-03:00,2020-04-18T03:30:13-03:00,1508,1508,"Emilio Monzó",M
15599,"Una propuesta para ir activando la construcción",lanacion,/opinion/una-propuesta-ir-activando-construccion-nid2355405,2020-04-17T17:30:13-03:00,2020-04-18T03:30:13-03:00,1980,1980,"Iván Kerr",M
15600,"Recobrar la confianza, un difícil desafío para el próximo gobierno",lanacion,/economia/recobrar-la-confianza-un-dificil-desafio-para-el-proximo-gobierno-nid2260024,2020-04-17T17:30:13-03:00,2020-04-17T17:30:13-03:00,2599,2599,"Miguel Kiguel",M
15601,"Sin barbijos contra el machismo",pagina12,https://www.pagina12.com.ar/260197-sin-barbijos-contra-el-machismo,2020-04-17T17:30:18-03:00,2020-04-18T00:30:17-03:00,243,243,"Mariana Carbajal",F
15602,"Coronavirus e intelectuales: una mirada desde el Sur",pagina12,https://www.pagina12.com.ar/260380-coronavirus-e-intelectuales-una-mirada-desde-el-sur,2020-04-17T17:30:18-03:00,2020-04-18T18:30:15-03:00,2600,2600,"Nahuel Sosa",M
15603,"Hay una imposición cultural que dice que la ...",clarin,/cultura/imposicion-cultural-dice-vejez-sinonimo-deterioro-debilidad_0_uDnRPmv8-.html,2020-04-17T18:30:05-03:00,2020-04-19T02:30:05-03:00,2601,2601,"Pacho O´Donnell",M
15604,"Tierra para quien la trabaja",pagina12,https://www.pagina12.com.ar/260448-tierra-para-quien-la-trabaja,2020-04-17T19:30:16-03:00,2020-04-19T01:30:20-03:00,2602,2602,"Agustín Suárez",M
15605,"¡Cada cerdo en su chiquero!",pagina12,https://www.pagina12.com.ar/260474-cada-cerdo-en-su-chiquero,2020-04-17T21:30:18-03:00,2020-04-20T01:30:17-03:00,105,105,"María Moreno",F
15606,"Las copas del encierro",pagina12,https://www.pagina12.com.ar/259946-las-copas-del-encierro,2020-04-18T01:30:18-03:00,2020-04-19T01:30:20-03:00,416,416,"Sonia Tessa",F
15607,"Sobredosis de TV",pagina12,https://www.pagina12.com.ar/260509-sobredosis-de-tv,2020-04-18T01:30:18-03:00,2020-04-19T01:30:20-03:00,2603,2603,"Santiago Marino",M
15608,"La ansiedad",pagina12,https://www.pagina12.com.ar/260465-la-ansiedad,2020-04-18T01:30:18-03:00,2020-04-20T13:30:17-03:00,401,401,"Mariana Enriquez",F
15609,"La cuarentena sale cara",lanacion,/economia/la-cuarentena-sale-cara-nid2355517,2020-04-18T04:30:13-03:00,2020-04-19T04:30:14-03:00,46,46,"Francisco Olivera",M
15610,"La película de la deuda es más fuerte que la foto",lanacion,/economia/la-pelicula-de-la-deuda-es-mas-fuerte-que-la-foto-nid2355546,2020-04-18T04:30:13-03:00,2020-04-19T04:30:14-03:00,147,147,"Néstor O. Scibona",M
15611,"La Argentina y su política exterior: una crisis, ¿una oportunidad?",lanacion,/opinion/la-argentina-su-politica-exterior-crisis-una-nid2355467,2020-04-18T04:30:13-03:00,2020-04-18T11:30:15-03:00,997,997,"Facundo Suárez Lastra",M
15612,"La cosa está fulera,querido profesor",lanacion,/opinion/columnistas/la-cosa-esta-fulera-querido-profesor-nid2355508,2020-04-18T04:30:13-03:00,2020-04-19T04:30:14-03:00,45,45,"Carlos M. Reymundo Roberts",M
15613,"Ginés también tendría que llamar al 147",clarin,/opinion/gines-llamar-147_0_QodSgp7vE.html,2020-04-18T07:30:05-03:00,2020-04-19T02:30:05-03:00,1,1,"Ricardo Roa",M
15614,"El Apocalipsis, los mesianismos, la propaganda ...",clarin,/opinion/apocalipsis-mesianismos-propaganda-tentacion-poder_0_SUcEtkEfA.html,2020-04-18T07:30:05-03:00,2020-04-19T02:30:05-03:00,205,205,"Miguel Wiñazki",M
15615,"Coronavirus: OMS, el chivo expiatorio de Trump ...",clarin,/mundo/coronavirus-oms-chivo-expiatorio-trump-evitar-peste-vote-elecciones_0_NBNWE1Gwy.html,2020-04-18T07:30:05-03:00,2020-04-19T02:30:05-03:00,50,50,"Marcelo Cantelmi",M
15616,"La Argentina del día después",clarin,/opinion/argentina-dia-despues_0_JVqkenkiv.html,2020-04-18T07:30:05-03:00,2020-04-19T02:30:05-03:00,208,208,"Facundo Manes",M
15617,"Las calles vacías... y yo, en la ventana",clarin,/opinion/calles-vacias--ventana_0_QKdr_jobr.html,2020-04-18T07:30:05-03:00,2020-04-19T02:30:05-03:00,2604,2604,"Javier del Rey Morató",M
15618,"La diplomacia del barbijo",clarin,/opinion/diplomacia-barbijo_0_Hgx9xzSZa.html,2020-04-18T07:30:05-03:00,2020-04-19T02:30:05-03:00,946,946,"Fabian Bosoer",M
15619,"El virus se alimenta de la división",lanacion,/opinion/columnistas/el-virus-se-alimenta-division-nid2355516,2020-04-18T12:30:14-03:00,2020-04-19T04:30:14-03:00,47,47,"Héctor M. Guyot",M
15620,"De casa a casa, y de casa a casa (nueva verdad peronista)",pagina12,https://www.pagina12.com.ar/260543-de-casa-a-casa-y-de-casa-a-casa-nueva-verdad-peronista,2020-04-18T19:30:21-03:00,2020-04-19T01:30:20-03:00,265,265,"Marcelo Rudaeff (Rudy)",M
15621,"Brasil: entre la encrucijada y el callejón sin salida",pagina12,https://www.pagina12.com.ar/260582-brasil-entre-la-encrucijada-y-el-callejon-sin-salida,2020-04-18T19:30:21-03:00,2020-04-18T19:30:21-03:00,65,65,"Eric Nepomuceno",M
15622,"Brasil: entre la encrucijada y el callejón sin salida",pagina12,https://www.pagina12.com.ar/260582-brasil-entre-el-laberinto-y-el-callejon-sin-salida,2020-04-18T20:30:18-03:00,2020-04-19T21:30:18-03:00,65,65,"Eric Nepomuceno",M
15623,"Ni confrontación inútil, ni anuencia automática",clarin,/opinion/confrontacion-inutil--anuencia-automatica_0_UWkYtcUCC.html,2020-04-18T23:30:06-03:00,2020-04-20T05:30:05-03:00,37,37,"Ricardo Kirschbaum",M
15624,"Las tres batallas de Alberto Fernández",clarin,/opinion/batallas-alberto_0_E0JEx1PMf.html,2020-04-18T23:30:06-03:00,2020-04-20T05:30:05-03:00,70,70,"Eduardo van der Kooy",M
15625,"Cómo salir paso a paso",pagina12,https://www.pagina12.com.ar/260614-como-salir-paso-a-paso,2020-04-19T00:30:17-03:00,2020-04-19T04:30:18-03:00,66,66,"Mario Wainfeld",M
15626,"Lo prometido y la deuda",pagina12,https://www.pagina12.com.ar/260615-lo-prometido-y-la-deuda,2020-04-19T00:30:17-03:00,2020-04-19T15:30:18-03:00,66,66,"Mario Wainfeld",M
15627,"Enfrentando las dos pandemias",pagina12,https://www.pagina12.com.ar/260645-enfrentando-las-dos-pandemias,2020-04-19T01:30:20-03:00,2020-04-20T11:30:21-03:00,603,603,"Carlos Heller",M
15628,"La vida sigue su curso",clarin,/opinion/vida-sigue-curso_0_EyfD1y5-I.html,2020-04-19T03:30:05-03:00,2020-04-20T05:30:05-03:00,49,49,"Silvia Fesquet",F
15629,"Convivir con la muerte",clarin,/opinion/convivir-muerte_0_QoYXOanpV.html,2020-04-19T03:30:05-03:00,2020-04-20T05:30:05-03:00,496,496,"John Carlin",M
15630,"La humanidad, ante uno de los mayores desafíos",clarin,/opinion/humanidad--mayores-desafios_0_5tKUEV7xV.html,2020-04-19T03:30:05-03:00,2020-04-20T05:30:05-03:00,211,211,"Ricardo Arriazu",M
15631,"Un pedido improcedente ante la Corte Suprema",clarin,/opinion/pedido-improcedente-corte-suprema_0_qvGYJFeLl.html,2020-04-19T03:30:05-03:00,2020-04-20T05:30:05-03:00,2605,2605,"Alberto Garay",M
15632,"El coronavirus y el cambio climático, el día ...",clarin,/opinion/coronavirus-cambio-climatico-dia-despues_0__BIkBdPS5.html,2020-04-19T03:30:05-03:00,2020-04-20T05:30:05-03:00,2606,2606,"Carlos Gentile",M
